EN,FR
In 2006 he was given the Alan Clarke Award for Outstanding Creative Contribution to Television at the British Academy Television Awards.,En 2006 il a reçu le Alan Clarke Award pour contribution remarquable aux récompenses télévisuelles de l'académie britannique.
However certain organolithium compounds possess properties such as solubility in nonpolar solvents that complicate the issue.,Certains organolithiens présentent cependant des propriétés telles que la solubilité dans les solvants apolaires qui compliquent la question.
The XA was sent back to Baldwin in 1920 and was rebuilt as two locomotives a 2-8-8-0 and a 2-8-2.,La XA fut renvoyée à Baldwin en 1920 et reconstruite sous la forme de deux locomotives une 2-8-8-0 et une 2-8-2.
Union casualties were 256 men in Gregg's division and another 41 from Custer's brigade including Private John Huff the cavalryman from the 5th Michigan who had fatally shot Maj. Gen. J.E.B. Stuart at Yellow Tavern.,Les pertes de l’Union furent de 256 hommes dans la division de Gregg et de 41 cavaliers dans la brigade de Custer y compris le soldat John Huff le cavalier de la Ve du Michigan qui avait abattu J.E.B. Stuart à la bataille de Yellow Tavern.
"Murry was nicknamed ""Colin"" by his grandmother which later served as a semi-pseudonymous pen name for some of his books.",C'est sa grand-mère qui lui donne le surnom de « Colin » dont il se servira plus tard pour l'un de ses pseudonymes littéraires.
Flying into a great rage he chased the animals from the mountaintop with his Fire.,Volant dans une grande colère il chassa les animaux de la montagne avec son feu.
At several stages the beans are sorted according to quality.,À plusieurs étapes les grains sont triés selon leur qualité.
"Since Jews were considered ""enemy aliens"" by the Social Republic regime they were left with little or nothing to live on and many were deported to Nazi concentration and extermination camps where about 7000 died.",Comme les Juifs étaient considérés comme des « étrangers ennemis » par le régime de la République sociale ils n'avaient que peu ou pas de quoi vivre et beaucoup ont été déportés dans des camps de concentration et d'extermination nazis où environ 7 000 personnes sont mortes.
"The history of Anglet actually appears from the Middle Ages where it was discovered that the core of the oldest settlement is located in a rural area called ""Berindos"" which is Brindos (mentioned in 1083).",L'histoire d'Anglet nous apparaît réellement à partir du Moyen Âge où on découvre que son noyau de peuplement le plus ancien se situe sur un domaine rural nommé « Berindos » soit Brindos (mentionné en 1083).
Each wall had a main central Greek/Roman mural however Grell decorated the entire wall with various patterns of flora and custom design.,Chaque mur possédait une pièce maîtresse centrale de style gréco-romaine mais Grell a décoré tout le mur avec différents motifs de flore et de conception personnalisée.
At this point Hunt is revealed to be Dirk Peters.,On découvre que Hunt n’est autre que Dirk Peters.
Maupiti Island is a French computer game created in 1990 by Lankhor.,Maupiti Island est un jeu vidéo édité par Lankhor en 1990.
From the intersection of the road Marchand and road St-Joseph in Sainte-Thècle up to the village of Saint-Tite through the area of the large marshes (Grands marais in French) Rivière des Envies is taking a very winding course.,"De l'intersection de la route Marchand du chemin Saint-Joseph à Sainte-Thècle jusqu'au village de Saint-Tite en passant par la zone des grands marais la ""rivière des Envies"" a un parcours très sinueux."
The difference between male and female interests is larger in gender-egalitarian countries than in non gender-egalitarian countries which contradicts the theory that these differences are solely due to societal roles.,De plus il montre que ces différences sont plus importantes dans les sociétés individualistes que dans les sociétés collectivistes ce qui va à l'encontre des prédictions apportées par la théorie des rôles de genre de Eagly.
He was assassinated by agents of Ali Pasha in Corfou in 1809 (Boppe pp. 15).,Il a été assassiné par des agents d'Ali Pasha à Corfou en 1809.
"Cape Sable Island was inhabited by the Mi'kmaq who knew it as Kespoogwitk meaning ""land's end"".",L'île du Cap de Sable fut habitée par les Micmacs qui l’appelaient l'île Kespoogwitk qui veut dire « fin des terres ».
"Psellos commented on this decision that Romanos ""thought war was decided by the big battalions and it was on the big battalions that he relied"".",Comme Michel Psellos l'affirme vertement : « Romain pensait que la guerre se décidait avec de gros bataillons et c'est sur de gros bataillons qu'il se reposait ».
The Topham-McCarty Band was formed and played for two years until Topham decided in July 1990 to pursue country blues.,De retour à Londres ils jouent ensemble deux ans jusqu'à ce que Topham décide en juillet 1990 de jouer du country blues.
The genes for mitosomal components are contained in the nuclear genome.,Les gènes codant les composants mitosomaux font partie du génome nucléaire.
This castle did not have a keep as such; the gatehouse acted as the castle's keep because this was the tallest part of the Castell Carreg.,Ce château n'avait pas de donjon en tant que tel; La maison de garde servait de donjon au château parce que c'était la partie la plus haute du Castell Carreg.
After the purchase Jackson struck up a correspondence with the two Toronto artists often debating on topics related to Canadian art.,Après l'achat Jackson entretient une correspondance avec les deux artistes de Toronto où tous trois débattent de sujets liés à l'art canadien.
Of the original citadel the following vestiges remain: The two southern bastions (la Bastion de la Reine and la Bastion de Ventadour) and the wall linking them have been preserved.,De la citadelle d'origine il reste les deux bastions du sud (Reine et Ventadour) et la muraille qui les relie qui sont parfaitement conservés.
The track hosted the first two-woman bobsleigh world championships in 2000.,La piste a accueilli les premiers championnats du monde de bobsleigh féminin en 2000.
Three centuries later between 1840 and 1900 the church was gradually restored: the vault in 1840 interior parts in 1852 the bell-tower in 1855.,Ce fut près de trois siècles plus tard entre 1840 et 1900 que l’église fut progressivement restaurée : la voûte en 1840 les parties intérieures en 1852 le clocher en 1855.
Thomson a fifth generation Fijian was born to British colonial administrator Sir Ian Thomson (Colonial Secretary in the 1960s and later as Governor of the British Virgin Islands) and his wife Lady Nancy Thomson.,Thomson est un fidjien de cinq générations enfant d'un administrateur colonial britannique Sir Ian Thomson (qui fut secrétaire aux colonies dans les années 1960 puis Gouverneur des Îles Vierges britanniques) et de sa femme Lady Nancy Thomson.
Once a transgender individual has undergone sex reassignment that person legally becomes the new sex.,Une fois qu'une personne trans a bénéficié d'une chirurgie de réattribution sexuelle elle devient légalement une personne de ce sexe.
The title of Duc de Saint-Cloud was created in 1674 for the archbishops.,Le titre de duc de Saint-Cloud attaché à celui de pair de France a été créé en 1674 pour les archevêques.
"Bolland says that ""the end result wasn't quite what I'd hoped.",Bolland a dit que « le résultat final n'est pas vraiment ce que j'espérais.
